{'loss': [0.6749339699745178], 'acc': [0.736974835395813], 'val_loss': [0.5502493977546692], 'val_acc': [0.7933800220489502]}
{'loss': [0.4805861711502075], 'acc': [0.8133530616760254], 'val_loss': [0.662599503993988], 'val_acc': [0.6934677958488464]}
{'loss': [0.4191359579563141], 'acc': [0.8393052816390991], 'val_loss': [0.6916422247886658], 'val_acc': [0.7059721350669861]}
{'loss': [0.3755020797252655], 'acc': [0.8568457961082458], 'val_loss': [0.6346904635429382], 'val_acc': [0.7565967440605164]}
{'loss': [0.3401775062084198], 'acc': [0.8761513233184814], 'val_loss': [0.8628942966461182], 'val_acc': [0.7069352269172668]}
{'loss': [0.3058891296386719], 'acc': [0.8906601667404175], 'val_loss': [0.7147061824798584], 'val_acc': [0.7339844703674316]}
{'loss': [0.27361932396888733], 'acc': [0.903461217880249], 'val_loss': [0.7647653222084045], 'val_acc': [0.7449749112129211]}
{'loss': [0.25072842836380005], 'acc': [0.912608802318573], 'val_loss': [0.7519924640655518], 'val_acc': [0.7693645358085632]}
{'loss': [0.23346121609210968], 'acc': [0.9186734557151794], 'val_loss': [0.6853512525558472], 'val_acc': [0.777324914932251]}
{'loss': [0.22392168641090393], 'acc': [0.9211577773094177], 'val_loss': [0.6842673420906067], 'val_acc': [0.786277711391449]}
{'loss': [0.21149618923664093], 'acc': [0.9263082146644592], 'val_loss': [0.8105801343917847], 'val_acc': [0.7739428877830505]}
{'loss': [0.21197627484798431], 'acc': [0.9255344271659851], 'val_loss': [0.767120361328125], 'val_acc': [0.7715427279472351]}
{'loss': [0.1951475590467453], 'acc': [0.9321947693824768], 'val_loss': [0.7436676621437073], 'val_acc': [0.7769498825073242]}
{'loss': [0.18358732759952545], 'acc': [0.9361852407455444], 'val_loss': [1.6069597005844116], 'val_acc': [0.7553203105926514]}
{'loss': [0.17772480845451355], 'acc': [0.9383984208106995], 'val_loss': [0.7564699649810791], 'val_acc': [0.7782857418060303]}
{'loss': [0.17104627192020416], 'acc': [0.9402880668640137], 'val_loss': [0.8802779316902161], 'val_acc': [0.7467677593231201]}
{'loss': [0.1665128469467163], 'acc': [0.9423316121101379], 'val_loss': [0.6973947882652283], 'val_acc': [0.7867302298545837]}
{'loss': [0.15496136248111725], 'acc': [0.945770800113678], 'val_loss': [0.7690632939338684], 'val_acc': [0.7804591059684753]}
{'loss': [0.15344485640525818], 'acc': [0.946453332901001], 'val_loss': [0.8552683591842651], 'val_acc': [0.7711040377616882]}
{'loss': [0.14847058057785034], 'acc': [0.9483669996261597], 'val_loss': [0.8801888823509216], 'val_acc': [0.7562770843505859]}
{'loss': [0.14493867754936218], 'acc': [0.9497871398925781], 'val_loss': [0.7645490765571594], 'val_acc': [0.782698392868042]}
{'loss': [0.13718467950820923], 'acc': [0.9525888562202454], 'val_loss': [0.9463992118835449], 'val_acc': [0.7521647810935974]}
{'loss': [0.1306135356426239], 'acc': [0.9544065594673157], 'val_loss': [0.7859928607940674], 'val_acc': [0.7732892632484436]}
{'loss': [0.1518271416425705], 'acc': [0.9458856582641602], 'val_loss': [0.8995662331581116], 'val_acc': [0.7505486607551575]}
{'loss': [0.11776558309793472], 'acc': [0.958861231803894], 'val_loss': [0.8417292833328247], 'val_acc': [0.7689793705940247]}
