{'loss': [1.1263619661331177], 'acc': [0.48550617694854736], 'val_loss': [0.9118639230728149], 'val_acc': [0.5521150827407837]}
{'loss': [0.6827754378318787], 'acc': [0.7105615139007568], 'val_loss': [0.8929008841514587], 'val_acc': [0.6067259311676025]}
{'loss': [0.5758044719696045], 'acc': [0.761566698551178], 'val_loss': [1.111772894859314], 'val_acc': [0.6212997436523438]}
{'loss': [0.5092630386352539], 'acc': [0.7915179133415222], 'val_loss': [1.0412018299102783], 'val_acc': [0.6517611742019653]}
{'loss': [0.4606853425502777], 'acc': [0.8143880367279053], 'val_loss': [1.15513277053833], 'val_acc': [0.6479973793029785]}
{'loss': [0.4225653409957886], 'acc': [0.8325998187065125], 'val_loss': [1.2856199741363525], 'val_acc': [0.6408755779266357]}
{'loss': [0.3919590413570404], 'acc': [0.8468070030212402], 'val_loss': [1.4647712707519531], 'val_acc': [0.6508866548538208]}
{'loss': [0.3662906289100647], 'acc': [0.8588388562202454], 'val_loss': [1.5650842189788818], 'val_acc': [0.6416230201721191]}
{'loss': [0.3463374078273773], 'acc': [0.8680973052978516], 'val_loss': [1.5080972909927368], 'val_acc': [0.6565628051757812]}
{'loss': [0.3298945724964142], 'acc': [0.8751875758171082], 'val_loss': [1.6637909412384033], 'val_acc': [0.6511750817298889]}
{'loss': [0.3125956952571869], 'acc': [0.8827282786369324], 'val_loss': [1.4713678359985352], 'val_acc': [0.6744083762168884]}
{'loss': [0.29906558990478516], 'acc': [0.8889089822769165], 'val_loss': [1.604218602180481], 'val_acc': [0.6672078371047974]}
{'loss': [0.2851295471191406], 'acc': [0.8947747349739075], 'val_loss': [1.7737398147583008], 'val_acc': [0.6597718596458435]}
{'loss': [0.27281033992767334], 'acc': [0.900314211845398], 'val_loss': [1.9033666849136353], 'val_acc': [0.6591339707374573]}
{'loss': [0.2618858218193054], 'acc': [0.9051623344421387], 'val_loss': [1.8930182456970215], 'val_acc': [0.6564587354660034]}
