{'loss': [0.9527860283851624], 'acc': [0.6251283288002014], 'val_loss': [0.851273775100708], 'val_acc': [0.6386116743087769]}
{'loss': [0.7202330827713013], 'acc': [0.694254994392395], 'val_loss': [0.8269811272621155], 'val_acc': [0.669158935546875]}
{'loss': [0.6622273325920105], 'acc': [0.7191475033760071], 'val_loss': [0.7986667156219482], 'val_acc': [0.6627787947654724]}
{'loss': [0.6329475045204163], 'acc': [0.7332005500793457], 'val_loss': [0.7497234344482422], 'val_acc': [0.6748941540718079]}
{'loss': [0.5884142518043518], 'acc': [0.7539833188056946], 'val_loss': [0.8237956166267395], 'val_acc': [0.6540722250938416]}
{'loss': [0.5740601420402527], 'acc': [0.7607877254486084], 'val_loss': [0.7362940311431885], 'val_acc': [0.682045578956604]}
{'loss': [0.5395779609680176], 'acc': [0.7759391069412231], 'val_loss': [0.8662939667701721], 'val_acc': [0.6392741203308105]}
{'loss': [0.5221630334854126], 'acc': [0.7845974564552307], 'val_loss': [0.8277229070663452], 'val_acc': [0.6569091081619263]}
{'loss': [0.5012063384056091], 'acc': [0.7951309084892273], 'val_loss': [0.8081198334693909], 'val_acc': [0.6432490944862366]}
{'loss': [0.49198195338249207], 'acc': [0.7984660863876343], 'val_loss': [0.8174293637275696], 'val_acc': [0.6645455956459045]}
{'loss': [0.4730009436607361], 'acc': [0.8078173398971558], 'val_loss': [0.8731549978256226], 'val_acc': [0.6440227627754211]}
{'loss': [0.4605017602443695], 'acc': [0.8147422075271606], 'val_loss': [1.0361723899841309], 'val_acc': [0.6320751309394836]}
{'loss': [0.44757354259490967], 'acc': [0.8206015825271606], 'val_loss': [0.9233831763267517], 'val_acc': [0.6419367790222168]}
{'loss': [0.45566776394844055], 'acc': [0.8170455098152161], 'val_loss': [0.8324845433235168], 'val_acc': [0.6668714284896851]}
{'loss': [0.4243415594100952], 'acc': [0.8315406441688538], 'val_loss': [0.8257744908332825], 'val_acc': [0.6501078009605408]}
{'loss': [0.4188266098499298], 'acc': [0.8347265124320984], 'val_loss': [0.8930488228797913], 'val_acc': [0.6387044787406921]}
{'loss': [0.41685840487480164], 'acc': [0.8350988030433655], 'val_loss': [1.1866700649261475], 'val_acc': [0.6308645606040955]}
{'loss': [0.40382930636405945], 'acc': [0.8410010933876038], 'val_loss': [0.9674612283706665], 'val_acc': [0.6214523315429688]}
{'loss': [0.3946347236633301], 'acc': [0.8456938862800598], 'val_loss': [1.0136876106262207], 'val_acc': [0.6229666471481323]}
{'loss': [0.39327549934387207], 'acc': [0.8467236757278442], 'val_loss': [1.0376098155975342], 'val_acc': [0.6225742101669312]}
{'loss': [0.3824504613876343], 'acc': [0.8522365689277649], 'val_loss': [1.036625862121582], 'val_acc': [0.6522465944290161]}
{'loss': [0.3820166289806366], 'acc': [0.8520714044570923], 'val_loss': [0.9365347027778625], 'val_acc': [0.6403288841247559]}
{'loss': [0.3586292266845703], 'acc': [0.8623354434967041], 'val_loss': [1.0002784729003906], 'val_acc': [0.6481281518936157]}
{'loss': [0.35429683327674866], 'acc': [0.8646771907806396], 'val_loss': [0.935838520526886], 'val_acc': [0.6293657422065735]}
{'loss': [0.35491833090782166], 'acc': [0.8642117977142334], 'val_loss': [0.9910264015197754], 'val_acc': [0.6452176570892334]}
{'loss': [0.34731999039649963], 'acc': [0.8673282861709595], 'val_loss': [1.2043570280075073], 'val_acc': [0.6123991012573242]}
{'loss': [0.3460547626018524], 'acc': [0.8679624795913696], 'val_loss': [0.9802756905555725], 'val_acc': [0.6355400681495667]}
{'loss': [0.33394768834114075], 'acc': [0.8739414811134338], 'val_loss': [0.9768432378768921], 'val_acc': [0.6443448662757874]}
{'loss': [0.33129429817199707], 'acc': [0.8747520446777344], 'val_loss': [1.029483675956726], 'val_acc': [0.6381772756576538]}
{'loss': [0.33491989970207214], 'acc': [0.873830258846283], 'val_loss': [1.0047507286071777], 'val_acc': [0.6306806206703186]}
