{'loss': [0.9912405610084534], 'acc': [0.5895774364471436], 'val_loss': [1.3147002458572388], 'val_acc': [0.40889549255371094]}
{'loss': [0.8473178744316101], 'acc': [0.6491374373435974], 'val_loss': [1.0590459108352661], 'val_acc': [0.6341671347618103]}
{'loss': [0.7954589128494263], 'acc': [0.6711548566818237], 'val_loss': [0.9273388385772705], 'val_acc': [0.5840051770210266]}
{'loss': [0.7417314648628235], 'acc': [0.6918317675590515], 'val_loss': [0.9860947728157043], 'val_acc': [0.614980161190033]}
{'loss': [0.7039737105369568], 'acc': [0.7088907957077026], 'val_loss': [0.860421359539032], 'val_acc': [0.6150352954864502]}
{'loss': [0.6806790232658386], 'acc': [0.7200893759727478], 'val_loss': [0.8409757018089294], 'val_acc': [0.679828405380249]}
{'loss': [0.6397352814674377], 'acc': [0.7385948300361633], 'val_loss': [0.978966474533081], 'val_acc': [0.6621968746185303]}
{'loss': [0.606831431388855], 'acc': [0.752091109752655], 'val_loss': [2.6701314449310303], 'val_acc': [0.6388453841209412]}
{'loss': [0.5903255939483643], 'acc': [0.7617849111557007], 'val_loss': [0.8659752607345581], 'val_acc': [0.6548812985420227]}
{'loss': [0.5728853940963745], 'acc': [0.7695266604423523], 'val_loss': [0.8534298539161682], 'val_acc': [0.6604517698287964]}
{'loss': [0.5425712466239929], 'acc': [0.7830349802970886], 'val_loss': [1.0228047370910645], 'val_acc': [0.6564592719078064]}
{'loss': [0.5237963795661926], 'acc': [0.7928275465965271], 'val_loss': [1.0043281316757202], 'val_acc': [0.6673883199691772]}
{'loss': [0.5108833909034729], 'acc': [0.7998366951942444], 'val_loss': [1.3117339611053467], 'val_acc': [0.6233172416687012]}
{'loss': [0.4899401366710663], 'acc': [0.8101423382759094], 'val_loss': [0.8858704566955566], 'val_acc': [0.6576591730117798]}
{'loss': [0.4988905191421509], 'acc': [0.8069316148757935], 'val_loss': [0.9615528583526611], 'val_acc': [0.6334861516952515]}
{'loss': [0.4986325204372406], 'acc': [0.808864951133728], 'val_loss': [0.8471832871437073], 'val_acc': [0.6524854302406311]}
{'loss': [0.463954359292984], 'acc': [0.8231936693191528], 'val_loss': [1.0569902658462524], 'val_acc': [0.6330372095108032]}
{'loss': [0.46497637033462524], 'acc': [0.8231862187385559], 'val_loss': [0.9032511115074158], 'val_acc': [0.6307841539382935]}
{'loss': [0.45737025141716003], 'acc': [0.8278937339782715], 'val_loss': [1.0724319219589233], 'val_acc': [0.6332371234893799]}
{'loss': [0.4299137592315674], 'acc': [0.8386170268058777], 'val_loss': [0.9344420433044434], 'val_acc': [0.659236490726471]}
