ipt,x,y,z
-1.0,0.9387587308883667,0.4613666236400604,0.020474273711442947
-0.38813349814585907,0.8858563899993896,0.9585873484611511,0.8970736861228943
0.6016042780748663,-0.08633274585008621,0.2777315378189087,0.9126472473144531
-0.7744533947065593,0.8044288754463196,0.03754106163978577,-0.2892462909221649
0.13226744186046513,-0.2735784649848938,0.484984427690506,0.4883210062980652
0.8517441860465116,0.42639443278312683,-0.3680548071861267,0.4702936112880707
-0.5780409041980624,0.9052639007568359,0.19495436549186707,-0.2582647204399109
0.3614649681528662,0.42831623554229736,-0.3595021665096283,0.2229987531900406
-0.8929804372842347,0.8715707063674927,0.9568122625350952,0.9311550259590149
-0.012658227848101222,0.4482424557209015,0.03541720658540726,0.7783703804016113
0.7020348837209303,-0.0024422532878816128,0.27066925168037415,0.9501411318778992
-0.6986444212721585,0.943665623664856,0.9797199368476868,0.7905403971672058
0.15719063545150502,0.11650426685810089,0.2364501804113388,0.9945144653320312
0.9849498327759197,0.26628610491752625,0.19177311658859253,0.9795309901237488
-0.47793326157158234,0.9972074627876282,0.9319747686386108,0.3914124667644501
0.5095541401273885,0.43471071124076843,-0.1970120072364807,0.6532701253890991
-0.7783075089392133,0.9420278668403625,0.42973655462265015,-0.0006205901736393571
0.15459610027855153,0.12115773558616638,0.23560744524002075,0.9953435659408569
0.8440111420612814,0.4136331379413605,-0.37803417444229126,0.44225940108299255
-0.28996282527881045,0.9613777995109558,0.9861748218536377,0.7592188715934753
0.4512683578104139,0.050720423460006714,0.26029834151268005,0.9712368845939636
-0.9076751946607342,0.8755812048912048,0.9544996619224548,0.928854763507843
-0.05672969966629593,0.7349554300308228,-0.062390416860580444,-0.25550803542137146
0.6732522796352584,-0.333341509103775,0.4516531229019165,0.6027182340621948
-0.6789413118527042,0.6922006607055664,-0.1788976937532425,-0.18528629839420319
0.25290697674418605,0.21410341560840607,0.20004138350486755,0.9950560927391052
0.9723837209302325,0.42583829164505005,0.07750675827264786,0.8106123805046082
-0.488697524219591,0.9618944525718689,0.986128568649292,0.7558141946792603
0.49363057324840764,0.4752980172634125,-0.35228222608566284,0.10938875377178192
-0.7974683544303798,0.9394500255584717,0.3759433329105377,-0.048846226185560226
0.10319767441860465,-0.08641509711742401,0.2778379023075104,0.9124132990837097
0.8226744186046512,0.6267974376678467,-0.26235511898994446,-0.06558939069509506
-0.6733977172958736,0.6963110566139221,-0.15770575404167175,-0.20431579649448395
-0.0017559262510974394,0.6849576234817505,-0.19232062995433807,-0.17154081165790558
-0.9341749323715058,0.9890491962432861,0.9826496839523315,0.5238217711448669
-0.2443642921550947,0.9411273002624512,0.43987733125686646,0.005915103480219841
0.49776785714285715,-0.15398043394088745,0.5978904962539673,0.3423379361629486
-0.7435653002859867,0.8757045865058899,0.9547282457351685,0.9301739931106567
-0.014299332697807476,0.8837810158729553,0.9571806192398071,0.9084340333938599
0.9429133858267716,0.40775081515312195,0.10960112512111664,0.8371118307113647
-0.5567206863679695,0.8487204313278198,0.09764531999826431,-0.2877509295940399
0.3543307086614173,0.05799615755677223,0.25750017166137695,0.9746617674827576
-0.8461538461538461,0.9348973631858826,0.4513918161392212,0.014989592134952545
-0.13716404077849864,0.6875218749046326,-0.1870315670967102,-0.17770130932331085
0.7238493723849372,-0.1349954456090927,0.6530584692955017,0.26894354820251465
-0.6735798016230838,0.9438751935958862,0.550980806350708,0.0706101804971695
0.03794642857142857,0.3775086998939514,0.15929941833019257,0.8879321813583374
-0.9446883230904302,0.9814484119415283,0.7556978464126587,0.20215663313865662
-0.2730465320456541,0.6575911641120911,-0.23443347215652466,-0.10495385527610779
0.43779904306220097,-0.31381213665008545,0.6001506447792053,-0.026721429079771042
-0.7664562669071235,0.8746597170829773,0.9515557289123535,0.9262239933013916
-0.0766456266907124,0.7056301236152649,-0.12288237363100052,-0.2288360595703125
0.9129464285714286,-0.4048340320587158,0.5930588841438293,-0.09241657704114914
-0.5662535748331745,0.9308681488037109,0.31144800782203674,-0.13300243020057678
0.3346456692913386,-0.2754421532154083,0.4837130308151245,0.48990052938461304
