ipt,x,y,z
-1.0,0.9091442823410034,0.5398306846618652,0.30806583166122437
-0.12770137524557956,0.45232850313186646,-0.05756503343582153,-0.32819610834121704
0.45879732739420936,0.29103076457977295,-0.10242865979671478,0.6396303176879883
0.7884187082405345,-0.0036792492028325796,0.18203607201576233,0.9900702238082886
-0.6895874263261297,0.6262234449386597,0.8479609489440918,0.9850179553031921
0.06829992576095026,-0.23725154995918274,0.4565591514110565,0.33306580781936646
0.5760950259836675,0.33008646965026855,-0.10305324196815491,0.5500701665878296
0.9057164068299925,0.39528512954711914,-0.2357591837644577,-0.089560866355896
-0.4137291280148423,0.802272379398346,0.3069974482059479,-0.08051273226737976
0.3492786636294609,0.4035473167896271,-0.2586537003517151,-0.07144734263420105
0.686408504176158,0.3063223958015442,-0.40808382630348206,0.1355479657649994
-0.9443413729128015,0.931860089302063,0.8431865572929382,0.7096685171127319
-0.12059369202226344,0.3969750702381134,-0.11773518472909927,-0.2495848387479782
0.46924829157175396,0.3801899552345276,-0.2956266701221466,-0.04758407548069954
0.806378132118451,0.02113199234008789,0.05141507089138031,0.9984539747238159
-0.6695957820738137,0.7164610624313354,0.8955360054969788,0.9513669013977051
0.048174048174048176,-0.1556021124124527,0.5280364155769348,0.6952247619628906
0.5796425796425796,0.292972594499588,-0.4062657952308655,0.11812081187963486
0.9246309246309247,0.3743557333946228,-0.37354356050491333,0.24908648431301117
-0.3919156414762741,0.7539076805114746,0.9068717360496521,0.9271715879440308
0.35742035742035744,-0.11565567553043365,0.5734025239944458,-0.024469826370477676
0.7024087024087025,0.33921071887016296,-0.40195462107658386,0.17946916818618774
-0.888682745825603,0.646741509437561,0.8584457039833069,0.98064786195755
-0.06493506493506496,0.6472553014755249,0.8618809580802917,0.9831351041793823
0.4920273348519362,-0.00799082312732935,0.33195939660072327,0.9335994124412537
0.8291571753986332,0.4107944965362549,-0.2496681660413742,-0.07774180173873901
-0.5955473098330242,0.6728763580322266,0.8748587369918823,0.9686123728752136
0.0926347760060744,0.3581511974334717,-0.39264050126075745,0.20911096036434174
0.6119969627942293,0.38407886028289795,-0.2921750545501709,-0.05081281065940857
0.9491268033409264,0.4059109091758728,-0.24920210242271423,-0.07865764200687408
-0.3391915641476274,0.4149911105632782,-0.07939726114273071,-0.31179171800613403
0.38073038073038074,0.3109108805656433,-0.40880388021469116,0.14075632393360138
0.7257187257187258,0.4030483365058899,-0.2592112720012665,-0.0710560530424118
-0.8418277680140598,0.7396393418312073,0.9032976627349854,0.9376362562179565
-0.061511423550087874,0.31751206517219543,-0.40898221731185913,0.14829763770103455
0.5034965034965035,0.19084568321704865,-0.1268717348575592,0.9307800531387329
0.8484848484848485,0.3845285475254059,-0.29063478112220764,-0.051541462540626526
-0.5859766277128547,0.9701296091079712,0.07497711479663849,-0.2366904765367508
0.07319013524264122,0.20455113053321838,-0.1392597258090973,0.9064075350761414
0.6173428798727129,0.22413481771945953,-0.15860143303871155,0.8257416486740112
0.9705648369132857,0.1870686113834381,-0.12356816977262497,0.9356611371040344
-0.24675324675324672,0.4021344482898712,-0.09562310576438904,-0.2944885790348053
0.4176157934700076,-0.011762005276978016,0.3938100039958954,0.9100295901298523
0.7547456340167046,-0.09416824579238892,0.8098482489585876,-0.17748041450977325
-0.8258345428156749,0.8823947310447693,0.2455558329820633,-0.17185288667678833
-0.181422351233672,0.43686771392822266,-0.06458115577697754,-0.3260258138179779
0.4781491002570694,0.15619248151779175,-0.10606726258993149,0.9589250683784485
0.8586118251928021,0.3704233169555664,-0.15425001084804535,0.46108579635620117
-0.5781487101669196,0.8220528960227966,0.9049840569496155,0.856982946395874
0.252297410192147,0.39546191692352295,-0.23126420378684998,-0.09372381120920181
0.6232247284878863,-0.09384086728096008,0.5169801115989685,0.7920097708702087
0.9941520467836257,-0.008348168805241585,0.3784952759742737,0.9174346327781677
-0.3068362480127186,0.40039244294166565,-0.2818376421928406,0.33444902300834656
0.3993480032599837,0.3981432616710663,-0.23614096641540527,-0.08944582939147949
0.7612061939690301,0.1462487429380417,-0.10054096579551697,0.9633497595787048
-0.7723823975720789,0.7145276665687561,0.8948249816894531,0.9521872997283936
-0.09863429438543247,0.4007076323032379,-0.11351313441991806,-0.2657342851161957
0.5162907268170426,0.3934103548526764,-0.19905439019203186,0.4104405641555786
0.8872180451127819,0.3967316150665283,-0.23505720496177673,-0.09029152244329453
-0.5103338632750398,0.9109506607055664,0.48430144786834717,0.25621628761291504
0.29502852485737574,-0.19324606657028198,0.46482980251312256,0.22866640985012054
0.6568867155664222,0.38133513927459717,-0.17191380262374878,0.43946391344070435
-0.9666160849772383,0.7309306263923645,0.9007495641708374,0.9430652856826782
-0.2928679817905918,0.9666067361831665,0.10057982802391052,-0.22578386962413788
0.4093567251461988,-0.11545964330434799,0.855191171169281,-0.1999708116054535
0.7802840434419381,-0.1327398419380188,0.5206366777420044,0.7296401858329773
-0.8284080076263107,0.7533049583435059,0.9078579545021057,0.9276589751243591
-0.40514775977121065,0.824430525302887,0.9030377864837646,0.8544384837150574
0.31970260223048325,-0.10047788172960281,0.6570486426353455,-0.09598204493522644
0.8698884758364313,0.2836441397666931,-0.4021216332912445,0.10897553712129593
-0.6952209197475203,0.9170726537704468,0.5634472370147705,0.3543153703212738
-0.07844905320108209,0.4006880521774292,-0.10142519325017929,-0.28690263628959656
0.47657295850066933,0.3990415930747986,-0.21636706590652466,0.39301374554634094
-0.9518072289156626,0.6283784508705139,0.8523856997489929,0.9815012216567993
-0.5403151065801668,0.9763662815093994,0.04293819144368172,-0.2540223300457001
0.1287001287001287,0.1801513284444809,-0.11929657310247421,0.9431779384613037
0.7001287001287001,-0.21434199810028076,0.9895786046981812,-0.2968446910381317
-0.8053753475440222,0.888339102268219,0.3788039982318878,0.18460537493228912
-0.39388322520852637,0.39314737915992737,-0.22449953854084015,-0.10059496015310287
0.33204633204633205,-0.15159374475479126,0.5264008045196533,0.7010677456855774
0.9034749034749034,0.27551063895225525,-0.3979068100452423,0.10157136619091034
-0.6681695220919748,0.6305587291717529,0.851722240447998,0.9816202521324158
-0.05139765554553655,0.4393790364265442,-0.06335315108299255,-0.32953131198883057
0.5167336010709505,-0.10764225572347641,0.6411951780319214,-0.08416680991649628
-0.9195289499509323,0.6993676424026489,0.8890659809112549,0.9584568738937378
-0.48380765456329733,0.5067917704582214,-0.04777167737483978,-0.3304325044155121
0.2270011947431302,-0.11676787585020065,0.516076385974884,0.7525607943534851
0.7574671445639187,0.32027462124824524,-0.40853437781333923,0.1518622636795044
-0.7033374536464772,0.7683917880058289,0.9086695909500122,0.9142910242080688
-0.15451174289245984,0.8986873626708984,0.22987665235996246,-0.18699820339679718
0.1495766698024459,0.2755456566810608,-0.3973827362060547,0.10166829824447632
