ipt,x,y,z
-1.0,-0.9013862609863281,0.8594090938568115,0.706760585308075
-0.38813349814585907,-0.891614556312561,0.8368259072303772,0.6578201055526733
0.6016042780748663,0.27436599135398865,0.7561335563659668,0.6553713083267212
-0.7744533947065593,-0.8173139095306396,0.9185973405838013,0.6181005239486694
0.13226744186046513,0.4860048294067383,0.6297959685325623,0.6027891039848328
0.8517441860465116,-0.027174875140190125,0.8357017040252686,0.46041399240493774
-0.5780409041980624,-0.7619430422782898,0.8307195901870728,0.5137680172920227
0.3614649681528662,0.12657344341278076,0.7631011605262756,0.4855946898460388
-0.8929804372842347,-0.9564039707183838,1.0,0.8301358222961426
-0.012658227848101222,0.08384740352630615,0.7849735617637634,0.5673701763153076
0.7020348837209303,0.7120223045349121,0.5728131532669067,0.457418292760849
-0.6986444212721585,-1.0153679847717285,0.9641913175582886,0.8064950108528137
0.15719063545150502,0.49450501799583435,0.5855417847633362,0.5272840261459351
0.9849498327759197,0.6118069291114807,0.6872411370277405,0.4762756824493408
-0.47793326157158234,-1.0223644971847534,0.8717879056930542,0.7041561603546143
0.5095541401273885,0.3634094297885895,0.6508098840713501,0.6004850268363953
-0.7783075089392133,-0.9902971386909485,0.9275570511817932,0.6487635970115662
0.15459610027855153,0.6522521376609802,0.5561470985412598,0.4370999336242676
0.8440111420612814,-0.06970591843128204,0.7620843052864075,0.41851335763931274
-0.28996282527881045,-1.02493417263031,0.866655170917511,0.7184500098228455
0.4512683578104139,0.1719721406698227,0.7376054525375366,0.4832784831523895
-0.9076751946607342,-1.1290823221206665,0.9243366718292236,0.963215172290802
-0.05672969966629593,-0.6892759799957275,0.8541430830955505,0.5087336301803589
0.6732522796352584,0.6446900367736816,0.6692624688148499,0.5179917812347412
-0.6789413118527042,-0.7330963611602783,0.8294626474380493,0.5412775874137878
0.25290697674418605,-0.014703355729579926,0.7759861946105957,0.39853182435035706
0.9723837209302325,0.4395793080329895,0.5834440588951111,0.4141567051410675
-0.488697524219591,-0.9646345973014832,0.9762685298919678,0.8068484663963318
0.49363057324840764,0.32275858521461487,0.736735999584198,0.5807880163192749
-0.7974683544303798,-1.1331121921539307,0.9162760972976685,0.8534523844718933
0.10319767441860465,0.12155720591545105,0.7808258533477783,0.43212634325027466
0.8226744186046512,-0.07802100479602814,0.813143253326416,0.42415767908096313
-0.6733977172958736,-0.23699434101581573,0.808526873588562,0.4521801769733429
-0.0017559262510974394,-0.6716649532318115,0.8341971635818481,0.5224115252494812
-0.9341749323715058,-0.9462577104568481,0.8631073236465454,0.8462457060813904
-0.2443642921550947,-0.7950144410133362,0.9220260381698608,0.5769866704940796
0.49776785714285715,0.2609061598777771,0.6657823920249939,0.5423656702041626
-0.7435653002859867,-1.131170630455017,0.9223355054855347,0.939773678779602
-0.014299332697807476,-0.9382096529006958,0.9590184688568115,0.7503771185874939
0.9429133858267716,0.2532053291797638,0.7749689221382141,0.6229627132415771
-0.5567206863679695,-0.7704446315765381,0.9092482924461365,0.5016739368438721
