{'loss': [1.1095236539840698], 'acc': [0.49653521180152893], 'val_loss': [0.8735224604606628], 'val_acc': [0.6553671360015869]}
{'loss': [0.6744073033332825], 'acc': [0.715226411819458], 'val_loss': [0.8731217384338379], 'val_acc': [0.6291953921318054]}
{'loss': [0.5087907910346985], 'acc': [0.7965403199195862], 'val_loss': [0.9228416681289673], 'val_acc': [0.6437786817550659]}
{'loss': [0.41039547324180603], 'acc': [0.8425589203834534], 'val_loss': [1.0365955829620361], 'val_acc': [0.6463803052902222]}
{'loss': [0.35107171535491943], 'acc': [0.8696123361587524], 'val_loss': [1.251490592956543], 'val_acc': [0.6520843505859375]}
{'loss': [0.30731189250946045], 'acc': [0.8881229758262634], 'val_loss': [1.311297059059143], 'val_acc': [0.650076150894165]}
{'loss': [0.2724607586860657], 'acc': [0.902333676815033], 'val_loss': [1.2585806846618652], 'val_acc': [0.6329725384712219]}
{'loss': [0.2502490282058716], 'acc': [0.9116315841674805], 'val_loss': [1.5110664367675781], 'val_acc': [0.6321772933006287]}
{'loss': [0.22798433899879456], 'acc': [0.9199845194816589], 'val_loss': [1.5440009832382202], 'val_acc': [0.6560477614402771]}
{'loss': [0.2103157937526703], 'acc': [0.9272394776344299], 'val_loss': [1.4865037202835083], 'val_acc': [0.6308277249336243]}
{'loss': [0.19684243202209473], 'acc': [0.9337158203125], 'val_loss': [1.7788889408111572], 'val_acc': [0.6496673822402954]}
{'loss': [0.18400344252586365], 'acc': [0.9383196830749512], 'val_loss': [1.8376975059509277], 'val_acc': [0.633558452129364]}
{'loss': [0.1740415096282959], 'acc': [0.9422847032546997], 'val_loss': [1.881110429763794], 'val_acc': [0.6260631084442139]}
{'loss': [0.16199512779712677], 'acc': [0.9463978409767151], 'val_loss': [1.841166377067566], 'val_acc': [0.6175764203071594]}
{'loss': [0.15834690630435944], 'acc': [0.9477828145027161], 'val_loss': [1.796129584312439], 'val_acc': [0.6261712908744812]}
