{'loss': [1.0161412954330444], 'acc': [0.5469217300415039], 'val_loss': [0.8334079384803772], 'val_acc': [0.6294496655464172]}
{'loss': [0.6660133600234985], 'acc': [0.7132892608642578], 'val_loss': [0.8243899345397949], 'val_acc': [0.6362218856811523]}
{'loss': [0.5529481768608093], 'acc': [0.7711005210876465], 'val_loss': [0.8909319043159485], 'val_acc': [0.646640956401825]}
{'loss': [0.4654010236263275], 'acc': [0.8125541806221008], 'val_loss': [1.0024340152740479], 'val_acc': [0.6336171627044678]}
{'loss': [0.40099915862083435], 'acc': [0.8408271670341492], 'val_loss': [1.123819351196289], 'val_acc': [0.6225185394287109]}
{'loss': [0.3497442305088043], 'acc': [0.8635116815567017], 'val_loss': [1.1304887533187866], 'val_acc': [0.651954710483551]}
{'loss': [0.3090779781341553], 'acc': [0.8812333941459656], 'val_loss': [1.2670812606811523], 'val_acc': [0.6295605897903442]}
{'loss': [0.27418455481529236], 'acc': [0.8960673213005066], 'val_loss': [1.337433934211731], 'val_acc': [0.6041995286941528]}
{'loss': [0.24628177285194397], 'acc': [0.9077470898628235], 'val_loss': [1.4872196912765503], 'val_acc': [0.607150137424469]}
{'loss': [0.22051778435707092], 'acc': [0.9178019165992737], 'val_loss': [1.5353648662567139], 'val_acc': [0.6093692779541016]}
{'loss': [0.19995874166488647], 'acc': [0.9261035323143005], 'val_loss': [1.5864684581756592], 'val_acc': [0.6115231513977051]}
{'loss': [0.18367984890937805], 'acc': [0.9328383803367615], 'val_loss': [1.608660101890564], 'val_acc': [0.601327121257782]}
{'loss': [0.16807284951210022], 'acc': [0.9390746355056763], 'val_loss': [1.616537094116211], 'val_acc': [0.6192435622215271]}
{'loss': [0.1556243598461151], 'acc': [0.9434048533439636], 'val_loss': [1.6763173341751099], 'val_acc': [0.6267246603965759]}
{'loss': [0.14458779990673065], 'acc': [0.947918176651001], 'val_loss': [1.7997617721557617], 'val_acc': [0.6152199506759644]}
