{'loss': [1.1911176443099976], 'acc': [0.4492003619670868], 'val_loss': [0.8931317925453186], 'val_acc': [0.6326944231987]}
{'loss': [0.691474974155426], 'acc': [0.7000074982643127], 'val_loss': [0.8943940997123718], 'val_acc': [0.6414536833763123]}
{'loss': [0.5605942010879517], 'acc': [0.7621914148330688], 'val_loss': [0.917559027671814], 'val_acc': [0.6514560580253601]}
{'loss': [0.4797030985355377], 'acc': [0.8025748133659363], 'val_loss': [1.0096439123153687], 'val_acc': [0.6276928186416626]}
{'loss': [0.417632132768631], 'acc': [0.8309522271156311], 'val_loss': [1.0150891542434692], 'val_acc': [0.6505798101425171]}
{'loss': [0.37220779061317444], 'acc': [0.8514761328697205], 'val_loss': [1.232460618019104], 'val_acc': [0.6254495978355408]}
{'loss': [0.33657997846603394], 'acc': [0.8667494654655457], 'val_loss': [1.4912757873535156], 'val_acc': [0.595659613609314]}
{'loss': [0.30726197361946106], 'acc': [0.8789968490600586], 'val_loss': [1.4469748735427856], 'val_acc': [0.6328948736190796]}
{'loss': [0.28106653690338135], 'acc': [0.8903538584709167], 'val_loss': [1.631102442741394], 'val_acc': [0.6272332072257996]}
{'loss': [0.2592359483242035], 'acc': [0.9005200862884521], 'val_loss': [1.5327917337417603], 'val_acc': [0.6121624708175659]}
{'loss': [0.23979425430297852], 'acc': [0.9080517292022705], 'val_loss': [1.4031167030334473], 'val_acc': [0.6307613849639893]}
{'loss': [0.21970675885677338], 'acc': [0.9165213704109192], 'val_loss': [1.764923334121704], 'val_acc': [0.6207969784736633]}
{'loss': [0.20317375659942627], 'acc': [0.9240072965621948], 'val_loss': [1.5127016305923462], 'val_acc': [0.642259418964386]}
{'loss': [0.19090957939624786], 'acc': [0.9292251467704773], 'val_loss': [1.7486103773117065], 'val_acc': [0.6264593005180359]}
{'loss': [0.17444658279418945], 'acc': [0.9354487657546997], 'val_loss': [1.7937878370285034], 'val_acc': [0.641154944896698]}
