{'loss': [0.4718242585659027], 'acc': [0.812526285648346], 'val_loss': [0.5145596265792847], 'val_acc': [0.7453622817993164]}
{'loss': [0.4420475363731384], 'acc': [0.8301587104797363], 'val_loss': [0.37120726704597473], 'val_acc': [0.8836981058120728]}
{'loss': [0.42548367381095886], 'acc': [0.839603841304779], 'val_loss': [0.36618107557296753], 'val_acc': [0.8914332389831543]}
{'loss': [0.42072349786758423], 'acc': [0.8393732905387878], 'val_loss': [0.4040638208389282], 'val_acc': [0.8567979335784912]}
{'loss': [0.4179127812385559], 'acc': [0.8408976793289185], 'val_loss': [0.3690461814403534], 'val_acc': [0.8909204602241516]}
{'loss': [0.405999094247818], 'acc': [0.8457692265510559], 'val_loss': [0.4548052251338959], 'val_acc': [0.8429117798805237]}
{'loss': [0.4086764454841614], 'acc': [0.8450291752815247], 'val_loss': [0.4281163811683655], 'val_acc': [0.8598520159721375]}
{'loss': [0.4099598228931427], 'acc': [0.8445932269096375], 'val_loss': [0.4301088750362396], 'val_acc': [0.8162693381309509]}
{'loss': [0.4056159555912018], 'acc': [0.8479313850402832], 'val_loss': [0.43496981263160706], 'val_acc': [0.8669572472572327]}
{'loss': [0.40304163098335266], 'acc': [0.8496529459953308], 'val_loss': [0.47674545645713806], 'val_acc': [0.7966696619987488]}
{'loss': [0.4009213149547577], 'acc': [0.8523598313331604], 'val_loss': [0.9982404112815857], 'val_acc': [0.6771179437637329]}
{'loss': [0.39988601207733154], 'acc': [0.8526857495307922], 'val_loss': [0.4299885928630829], 'val_acc': [0.8706343770027161]}
{'loss': [0.39624103903770447], 'acc': [0.8548437356948853], 'val_loss': [0.4552401602268219], 'val_acc': [0.8549074530601501]}
{'loss': [0.4082397222518921], 'acc': [0.8529037833213806], 'val_loss': [0.6309012770652771], 'val_acc': [0.6752023100852966]}
{'loss': [0.40163949131965637], 'acc': [0.8533267378807068], 'val_loss': [0.43313103914260864], 'val_acc': [0.8809939622879028]}
{'loss': [0.39538487792015076], 'acc': [0.8542073369026184], 'val_loss': [0.4820046126842499], 'val_acc': [0.804440975189209]}
{'loss': [0.3993174731731415], 'acc': [0.855381965637207], 'val_loss': [0.44580593705177307], 'val_acc': [0.8603809475898743]}
{'loss': [0.401243656873703], 'acc': [0.8579427599906921], 'val_loss': [0.5927086472511292], 'val_acc': [0.7720165252685547]}
{'loss': [0.40170055627822876], 'acc': [0.8595508337020874], 'val_loss': [0.5333225727081299], 'val_acc': [0.7645489573478699]}
{'loss': [0.40032878518104553], 'acc': [0.8595528602600098], 'val_loss': [0.4331652820110321], 'val_acc': [0.8576497435569763]}
{'loss': [0.3983728885650635], 'acc': [0.8592808842658997], 'val_loss': [0.501579999923706], 'val_acc': [0.7890251874923706]}
{'loss': [0.39989250898361206], 'acc': [0.859413743019104], 'val_loss': [0.48965001106262207], 'val_acc': [0.8265076875686646]}
{'loss': [0.3963746428489685], 'acc': [0.8595815896987915], 'val_loss': [0.5850855112075806], 'val_acc': [0.7176578044891357]}
{'loss': [0.3960857391357422], 'acc': [0.8598369359970093], 'val_loss': [0.5154219269752502], 'val_acc': [0.7805465459823608]}
{'loss': [0.40373682975769043], 'acc': [0.853961169719696], 'val_loss': [0.47600144147872925], 'val_acc': [0.8230205774307251]}
{'loss': [0.4015379548072815], 'acc': [0.8553785681724548], 'val_loss': [0.5292365550994873], 'val_acc': [0.7944009900093079]}
{'loss': [0.3979955017566681], 'acc': [0.8577547669410706], 'val_loss': [0.8859192728996277], 'val_acc': [0.5279764533042908]}
{'loss': [0.3988902270793915], 'acc': [0.8619048595428467], 'val_loss': [0.6185822486877441], 'val_acc': [0.7218043804168701]}
{'loss': [0.39775916934013367], 'acc': [0.8607871532440186], 'val_loss': [0.47260719537734985], 'val_acc': [0.8329082131385803]}
{'loss': [0.3946019411087036], 'acc': [0.8593260049819946], 'val_loss': [0.45060765743255615], 'val_acc': [0.8363863229751587]}
{'loss': [0.39963412284851074], 'acc': [0.8566086292266846], 'val_loss': [0.5012723207473755], 'val_acc': [0.839532732963562]}
{'loss': [0.400118887424469], 'acc': [0.8609203100204468], 'val_loss': [0.5086421370506287], 'val_acc': [0.830470085144043]}
{'loss': [0.4010137915611267], 'acc': [0.8605886101722717], 'val_loss': [0.5744723677635193], 'val_acc': [0.7447337508201599]}
{'loss': [0.4009951949119568], 'acc': [0.8591744899749756], 'val_loss': [0.4609978199005127], 'val_acc': [0.8561079502105713]}
{'loss': [0.4007137417793274], 'acc': [0.8553966879844666], 'val_loss': [0.5531777739524841], 'val_acc': [0.764180600643158]}
{'loss': [0.39790645241737366], 'acc': [0.855526328086853], 'val_loss': [0.4102325439453125], 'val_acc': [0.8940547108650208]}
{'loss': [0.4000471532344818], 'acc': [0.8559074401855469], 'val_loss': [0.4532870054244995], 'val_acc': [0.8598858714103699]}
{'loss': [0.40163135528564453], 'acc': [0.8565003871917725], 'val_loss': [0.4532754123210907], 'val_acc': [0.8554858565330505]}
{'loss': [0.41166236996650696], 'acc': [0.8565812706947327], 'val_loss': [0.4679757356643677], 'val_acc': [0.8470656871795654]}
{'loss': [0.39478495717048645], 'acc': [0.8589705228805542], 'val_loss': [0.4107252061367035], 'val_acc': [0.8817481398582458]}
