{'loss': [0.8573094606399536], 'acc': [0.6352310180664062], 'val_loss': [0.7464661598205566], 'val_acc': [0.6575542688369751]}
{'loss': [0.7006445527076721], 'acc': [0.7056441903114319], 'val_loss': [0.8478839993476868], 'val_acc': [0.6178464889526367]}
{'loss': [0.6122592091560364], 'acc': [0.7520735859870911], 'val_loss': [0.8165004849433899], 'val_acc': [0.6339898109436035]}
{'loss': [0.5300534963607788], 'acc': [0.7881808280944824], 'val_loss': [0.7463001012802124], 'val_acc': [0.6734411716461182]}
{'loss': [0.47964411973953247], 'acc': [0.8119907379150391], 'val_loss': [0.8027607202529907], 'val_acc': [0.6557775735855103]}
{'loss': [0.4057629108428955], 'acc': [0.8440194725990295], 'val_loss': [1.0520379543304443], 'val_acc': [0.6241980195045471]}
{'loss': [0.3758370280265808], 'acc': [0.856594443321228], 'val_loss': [0.9590773582458496], 'val_acc': [0.637887716293335]}
{'loss': [0.32337453961372375], 'acc': [0.8784263730049133], 'val_loss': [0.8569459319114685], 'val_acc': [0.6691676378250122]}
{'loss': [0.2979036867618561], 'acc': [0.8886215686798096], 'val_loss': [0.9235893487930298], 'val_acc': [0.6576679944992065]}
{'loss': [0.26466870307922363], 'acc': [0.9021912813186646], 'val_loss': [0.9994519948959351], 'val_acc': [0.6672630906105042]}
{'loss': [0.2503778636455536], 'acc': [0.9076413512229919], 'val_loss': [0.9548376202583313], 'val_acc': [0.6727405786514282]}
{'loss': [0.2172139436006546], 'acc': [0.921339750289917], 'val_loss': [1.0515072345733643], 'val_acc': [0.6497831344604492]}
{'loss': [0.26314789056777954], 'acc': [0.9031153917312622], 'val_loss': [1.1380748748779297], 'val_acc': [0.6439180374145508]}
{'loss': [0.1998753696680069], 'acc': [0.9277694821357727], 'val_loss': [1.0594428777694702], 'val_acc': [0.6847256422042847]}
{'loss': [0.17599602043628693], 'acc': [0.9372973442077637], 'val_loss': [1.1581945419311523], 'val_acc': [0.6643614768981934]}
{'loss': [0.16977103054523468], 'acc': [0.9391074180603027], 'val_loss': [1.3625946044921875], 'val_acc': [0.6271058917045593]}
{'loss': [0.15635624527931213], 'acc': [0.944886326789856], 'val_loss': [1.3546713590621948], 'val_acc': [0.6158513426780701]}
{'loss': [0.17759475111961365], 'acc': [0.9367209672927856], 'val_loss': [1.3284525871276855], 'val_acc': [0.6381124258041382]}
{'loss': [0.13899992406368256], 'acc': [0.9514219760894775], 'val_loss': [1.3393135070800781], 'val_acc': [0.6451210379600525]}
{'loss': [0.132697194814682], 'acc': [0.9535375237464905], 'val_loss': [1.3060895204544067], 'val_acc': [0.6470460295677185]}
{'loss': [0.20491208136081696], 'acc': [0.9311756491661072], 'val_loss': [1.1746151447296143], 'val_acc': [0.6710139513015747]}
{'loss': [0.11475726217031479], 'acc': [0.9606688022613525], 'val_loss': [1.3647249937057495], 'val_acc': [0.6794631481170654]}
{'loss': [0.12616415321826935], 'acc': [0.9566794633865356], 'val_loss': [1.5449415445327759], 'val_acc': [0.6486250162124634]}
{'loss': [0.1676836758852005], 'acc': [0.9429181218147278], 'val_loss': [1.4061399698257446], 'val_acc': [0.6517980694770813]}
{'loss': [0.11388637870550156], 'acc': [0.9611417055130005], 'val_loss': [1.3192814588546753], 'val_acc': [0.6669174432754517]}
{'loss': [0.09822598099708557], 'acc': [0.966446578502655], 'val_loss': [1.3355735540390015], 'val_acc': [0.6627283096313477]}
{'loss': [0.09972123801708221], 'acc': [0.9657381176948547], 'val_loss': [1.4304677248001099], 'val_acc': [0.6660774946212769]}
{'loss': [0.09863951802253723], 'acc': [0.9661403298377991], 'val_loss': [1.5852937698364258], 'val_acc': [0.6183145046234131]}
{'loss': [0.12108715623617172], 'acc': [0.9592853784561157], 'val_loss': [1.5861473083496094], 'val_acc': [0.6385247111320496]}
{'loss': [0.08574191480875015], 'acc': [0.9709534049034119], 'val_loss': [1.6184301376342773], 'val_acc': [0.6550499796867371]}
