{'loss': [0.7510508298873901], 'acc': [0.6817337870597839], 'val_loss': [0.8693478107452393], 'val_acc': [0.5932637453079224]}
{'loss': [0.6772677898406982], 'acc': [0.7124975323677063], 'val_loss': [0.8139102458953857], 'val_acc': [0.626179575920105]}
{'loss': [0.6430959701538086], 'acc': [0.7267391085624695], 'val_loss': [0.8514829277992249], 'val_acc': [0.6164239048957825]}
{'loss': [0.6154820919036865], 'acc': [0.7393526434898376], 'val_loss': [0.9870342016220093], 'val_acc': [0.5658181309700012]}
{'loss': [0.5958677530288696], 'acc': [0.7475973963737488], 'val_loss': [0.7460866570472717], 'val_acc': [0.6641597747802734]}
{'loss': [0.5679382681846619], 'acc': [0.7605280876159668], 'val_loss': [0.8218728303909302], 'val_acc': [0.6370294094085693]}
{'loss': [0.5631710290908813], 'acc': [0.7620200514793396], 'val_loss': [0.9785193800926208], 'val_acc': [0.5905168652534485]}
{'loss': [0.5382324457168579], 'acc': [0.7739296555519104], 'val_loss': [0.838975727558136], 'val_acc': [0.6371670961380005]}
{'loss': [0.5391363501548767], 'acc': [0.7741594314575195], 'val_loss': [1.0899800062179565], 'val_acc': [0.5344743728637695]}
{'loss': [0.5329166650772095], 'acc': [0.777077317237854], 'val_loss': [0.8148610591888428], 'val_acc': [0.6450813412666321]}
{'loss': [0.5060871839523315], 'acc': [0.7893564701080322], 'val_loss': [0.8674941062927246], 'val_acc': [0.6207948923110962]}
{'loss': [0.49928346276283264], 'acc': [0.7924840450286865], 'val_loss': [0.9333061575889587], 'val_acc': [0.5977266430854797]}
{'loss': [0.495157390832901], 'acc': [0.7948775887489319], 'val_loss': [1.1307369470596313], 'val_acc': [0.5576620101928711]}
{'loss': [0.4837104380130768], 'acc': [0.7996897101402283], 'val_loss': [1.1382650136947632], 'val_acc': [0.558877170085907]}
{'loss': [0.47193628549575806], 'acc': [0.805019199848175], 'val_loss': [0.9383402466773987], 'val_acc': [0.6166080832481384]}
{'loss': [0.4769855737686157], 'acc': [0.8048678636550903], 'val_loss': [1.1254011392593384], 'val_acc': [0.5842007994651794]}
{'loss': [0.4537704288959503], 'acc': [0.8130679130554199], 'val_loss': [1.0423411130905151], 'val_acc': [0.5942302942276001]}
{'loss': [0.45395997166633606], 'acc': [0.8137019276618958], 'val_loss': [0.9646850824356079], 'val_acc': [0.6107697486877441]}
{'loss': [0.4392457604408264], 'acc': [0.8203477263450623], 'val_loss': [0.9518320560455322], 'val_acc': [0.6131086349487305]}
{'loss': [0.45153629779815674], 'acc': [0.8156054019927979], 'val_loss': [1.075079083442688], 'val_acc': [0.5871657729148865]}
