{'loss': [0.8965715765953064], 'acc': [0.5931618213653564], 'val_loss': [0.6947594881057739], 'val_acc': [0.6905753016471863]}
{'loss': [0.5781437158584595], 'acc': [0.7526464462280273], 'val_loss': [0.7562419772148132], 'val_acc': [0.6828790307044983]}
{'loss': [0.4738668203353882], 'acc': [0.8051062226295471], 'val_loss': [0.822343111038208], 'val_acc': [0.679239809513092]}
{'loss': [0.40431520342826843], 'acc': [0.8383846879005432], 'val_loss': [0.9663428664207458], 'val_acc': [0.6595649123191833]}
{'loss': [0.3569936156272888], 'acc': [0.8604410290718079], 'val_loss': [0.9367147088050842], 'val_acc': [0.6647640466690063]}
{'loss': [0.3206515610218048], 'acc': [0.8752237558364868], 'val_loss': [1.2005808353424072], 'val_acc': [0.6379420161247253]}
{'loss': [0.28968560695648193], 'acc': [0.8884187936782837], 'val_loss': [1.0706111192703247], 'val_acc': [0.666960597038269]}
{'loss': [0.2652146816253662], 'acc': [0.8990123271942139], 'val_loss': [1.1852470636367798], 'val_acc': [0.6744797229766846]}
{'loss': [0.24285799264907837], 'acc': [0.9084150791168213], 'val_loss': [1.3796131610870361], 'val_acc': [0.6584596633911133]}
{'loss': [0.22857238352298737], 'acc': [0.9139960408210754], 'val_loss': [1.2232673168182373], 'val_acc': [0.6786887645721436]}
