{'loss': [0.40215906500816345], 'acc': [0.9548302888870239], 'val_loss': [0.7742628455162048], 'val_acc': [0.6776143312454224]}
{'loss': [0.3591268062591553], 'acc': [0.9578896164894104], 'val_loss': [0.7295464873313904], 'val_acc': [0.7934058904647827]}
{'loss': [0.3408726751804352], 'acc': [0.9590442776679993], 'val_loss': [0.6975154280662537], 'val_acc': [0.8398754000663757]}
{'loss': [0.3264763057231903], 'acc': [0.9600773453712463], 'val_loss': [0.6848123073577881], 'val_acc': [0.832251250743866]}
{'loss': [0.3138064742088318], 'acc': [0.9609463214874268], 'val_loss': [0.6532728672027588], 'val_acc': [0.8414921760559082]}
{'loss': [0.30136632919311523], 'acc': [0.9617260098457336], 'val_loss': [0.652194082736969], 'val_acc': [0.8145344853401184]}
{'loss': [0.29015299677848816], 'acc': [0.9622026085853577], 'val_loss': [0.6203452348709106], 'val_acc': [0.84376060962677]}
{'loss': [0.28073766827583313], 'acc': [0.9628201723098755], 'val_loss': [0.5915819406509399], 'val_acc': [0.8548941016197205]}
{'loss': [0.27184396982192993], 'acc': [0.9633427858352661], 'val_loss': [0.5835763812065125], 'val_acc': [0.8480087518692017]}
{'loss': [0.26406967639923096], 'acc': [0.9636756181716919], 'val_loss': [0.6062941551208496], 'val_acc': [0.8136722445487976]}
{'loss': [0.2571850121021271], 'acc': [0.9639295935630798], 'val_loss': [0.5600173473358154], 'val_acc': [0.8536433577537537]}
{'loss': [0.25021228194236755], 'acc': [0.9645596146583557], 'val_loss': [0.5586207509040833], 'val_acc': [0.8435178995132446]}
{'loss': [0.24319204688072205], 'acc': [0.9650460481643677], 'val_loss': [0.5540863275527954], 'val_acc': [0.841033935546875]}
{'loss': [0.23723368346691132], 'acc': [0.9653956890106201], 'val_loss': [0.5333362817764282], 'val_acc': [0.8539562225341797]}
{'loss': [0.23139579594135284], 'acc': [0.9658946394920349], 'val_loss': [0.521789014339447], 'val_acc': [0.8574073314666748]}
{'loss': [0.2263016700744629], 'acc': [0.9659748673439026], 'val_loss': [0.6387240886688232], 'val_acc': [0.7261644005775452]}
{'loss': [0.2214592695236206], 'acc': [0.9664397835731506], 'val_loss': [0.5611540675163269], 'val_acc': [0.8174299597740173]}
{'loss': [0.21683531999588013], 'acc': [0.9667041897773743], 'val_loss': [0.5290349125862122], 'val_acc': [0.8349230885505676]}
{'loss': [0.2124246507883072], 'acc': [0.9668146967887878], 'val_loss': [0.4948538839817047], 'val_acc': [0.8599112629890442]}
{'loss': [0.20729489624500275], 'acc': [0.9674588441848755], 'val_loss': [0.5111813545227051], 'val_acc': [0.8454649448394775]}
{'loss': [0.20336636900901794], 'acc': [0.9676721096038818], 'val_loss': [0.4831819236278534], 'val_acc': [0.8626968264579773]}
{'loss': [0.19925794005393982], 'acc': [0.9680951237678528], 'val_loss': [0.4868088960647583], 'val_acc': [0.8562421202659607]}
{'loss': [0.1950668841600418], 'acc': [0.9684631824493408], 'val_loss': [0.5148004293441772], 'val_acc': [0.8348749876022339]}
{'loss': [0.19194026291370392], 'acc': [0.9686979055404663], 'val_loss': [0.4533153176307678], 'val_acc': [0.8723312020301819]}
{'loss': [0.18798154592514038], 'acc': [0.9690867066383362], 'val_loss': [0.49910441040992737], 'val_acc': [0.840850293636322]}
{'loss': [0.1840687096118927], 'acc': [0.9694846868515015], 'val_loss': [0.4567653238773346], 'val_acc': [0.8646445274353027]}
{'loss': [0.18197126686573029], 'acc': [0.9692025780677795], 'val_loss': [0.4609642028808594], 'val_acc': [0.8624396324157715]}
{'loss': [0.17817087471485138], 'acc': [0.9699567556381226], 'val_loss': [0.48351386189460754], 'val_acc': [0.8473565578460693]}
