{'loss': [0.6155263781547546], 'acc': [0.7367317080497742], 'val_loss': [0.7894343137741089], 'val_acc': [0.6701598167419434]}
{'loss': [0.555415153503418], 'acc': [0.7651639580726624], 'val_loss': [0.8256591558456421], 'val_acc': [0.668112576007843]}
{'loss': [0.5511574149131775], 'acc': [0.769088625907898], 'val_loss': [0.827301025390625], 'val_acc': [0.6488099694252014]}
{'loss': [0.48842450976371765], 'acc': [0.7972307801246643], 'val_loss': [0.8029558062553406], 'val_acc': [0.6783440113067627]}
{'loss': [0.4807552397251129], 'acc': [0.8012092709541321], 'val_loss': [1.022384524345398], 'val_acc': [0.5923829674720764]}
{'loss': [0.4513724148273468], 'acc': [0.8144867420196533], 'val_loss': [0.9346297979354858], 'val_acc': [0.6272130012512207]}
{'loss': [0.4490968585014343], 'acc': [0.8166300654411316], 'val_loss': [0.8572835326194763], 'val_acc': [0.6649006605148315]}
{'loss': [0.42149507999420166], 'acc': [0.8291677832603455], 'val_loss': [0.935538649559021], 'val_acc': [0.6714718341827393]}
{'loss': [0.4203081727027893], 'acc': [0.8301456570625305], 'val_loss': [1.0385994911193848], 'val_acc': [0.6190757751464844]}
{'loss': [0.38907590508461], 'acc': [0.8445068597793579], 'val_loss': [1.0251586437225342], 'val_acc': [0.6169477105140686]}
{'loss': [0.39463797211647034], 'acc': [0.8422570824623108], 'val_loss': [1.1367136240005493], 'val_acc': [0.6282071471214294]}
{'loss': [0.37487903237342834], 'acc': [0.8510359525680542], 'val_loss': [1.0248340368270874], 'val_acc': [0.6382338404655457]}
{'loss': [0.3618530333042145], 'acc': [0.8570486903190613], 'val_loss': [1.034251093864441], 'val_acc': [0.6468595266342163]}
{'loss': [0.36143606901168823], 'acc': [0.8581514358520508], 'val_loss': [0.9844743013381958], 'val_acc': [0.6641983985900879]}
{'loss': [0.3714105784893036], 'acc': [0.8553574085235596], 'val_loss': [1.0267268419265747], 'val_acc': [0.6359736919403076]}
{'loss': [0.3368215262889862], 'acc': [0.868577778339386], 'val_loss': [1.1695417165756226], 'val_acc': [0.6409938335418701]}
{'loss': [0.33772221207618713], 'acc': [0.8689057230949402], 'val_loss': [1.0425307750701904], 'val_acc': [0.6687432527542114]}
{'loss': [0.3221338093280792], 'acc': [0.8757606148719788], 'val_loss': [1.0774860382080078], 'val_acc': [0.6579329371452332]}
{'loss': [0.32519784569740295], 'acc': [0.8743162751197815], 'val_loss': [1.0816189050674438], 'val_acc': [0.6586534976959229]}
{'loss': [0.35089150071144104], 'acc': [0.8677830100059509], 'val_loss': [1.075287103652954], 'val_acc': [0.6556550860404968]}
