{'loss': [0.4141694903373718], 'acc': [0.9413194060325623], 'val_loss': [0.5474238395690918], 'val_acc': [0.8987399935722351]}
{'loss': [0.20937973260879517], 'acc': [0.9617084264755249], 'val_loss': [0.3543766140937805], 'val_acc': [0.9115484356880188]}
{'loss': [0.2051231563091278], 'acc': [0.9621226191520691], 'val_loss': [0.34663817286491394], 'val_acc': [0.9135624766349792]}
{'loss': [0.20067162811756134], 'acc': [0.962526261806488], 'val_loss': [0.34680888056755066], 'val_acc': [0.913512647151947]}
{'loss': [0.19616512954235077], 'acc': [0.9631031155586243], 'val_loss': [0.3631913363933563], 'val_acc': [0.913816511631012]}
{'loss': [0.19323943555355072], 'acc': [0.9632177948951721], 'val_loss': [0.34894415736198425], 'val_acc': [0.9112767577171326]}
{'loss': [0.18872714042663574], 'acc': [0.9641184210777283], 'val_loss': [0.3561321496963501], 'val_acc': [0.9092630743980408]}
{'loss': [0.18476304411888123], 'acc': [0.9647171497344971], 'val_loss': [0.3558322489261627], 'val_acc': [0.9098876714706421]}
{'loss': [0.18164075911045074], 'acc': [0.9648506045341492], 'val_loss': [0.35453182458877563], 'val_acc': [0.9098809361457825]}
{'loss': [0.17764337360858917], 'acc': [0.9656314253807068], 'val_loss': [0.3442597985267639], 'val_acc': [0.9088690876960754]}
{'loss': [0.17661775648593903], 'acc': [0.9656018614768982], 'val_loss': [0.3424302339553833], 'val_acc': [0.9041340351104736]}
{'loss': [0.17219474911689758], 'acc': [0.9664394855499268], 'val_loss': [0.3538132905960083], 'val_acc': [0.9085091948509216]}
{'loss': [0.16984520852565765], 'acc': [0.9666153192520142], 'val_loss': [0.34880486130714417], 'val_acc': [0.9087450504302979]}
{'loss': [0.1692778766155243], 'acc': [0.9662263989448547], 'val_loss': [0.3385452628135681], 'val_acc': [0.8999297618865967]}
{'loss': [0.16448256373405457], 'acc': [0.9677993059158325], 'val_loss': [0.3500690162181854], 'val_acc': [0.9059095978736877]}
{'loss': [0.1655641794204712], 'acc': [0.9669650793075562], 'val_loss': [0.34182947874069214], 'val_acc': [0.8987714052200317]}
{'loss': [0.1603313386440277], 'acc': [0.96860271692276], 'val_loss': [0.34916847944259644], 'val_acc': [0.9006142020225525]}
{'loss': [0.15715309977531433], 'acc': [0.9690558910369873], 'val_loss': [0.3493002653121948], 'val_acc': [0.8950145244598389]}
{'loss': [0.1549675315618515], 'acc': [0.9692603945732117], 'val_loss': [0.3628729581832886], 'val_acc': [0.9090318083763123]}
{'loss': [0.15207941830158234], 'acc': [0.9697721600532532], 'val_loss': [0.3426623046398163], 'val_acc': [0.8977445960044861]}
{'loss': [0.1497298777103424], 'acc': [0.9702110290527344], 'val_loss': [0.35544881224632263], 'val_acc': [0.906825840473175]}
{'loss': [0.14697974920272827], 'acc': [0.9707927703857422], 'val_loss': [0.34905216097831726], 'val_acc': [0.8986467719078064]}
{'loss': [0.15052682161331177], 'acc': [0.9695296287536621], 'val_loss': [0.33326295018196106], 'val_acc': [0.8950641751289368]}
{'loss': [0.1432613730430603], 'acc': [0.9717823266983032], 'val_loss': [0.34666115045547485], 'val_acc': [0.9066470265388489]}
{'loss': [0.14149168133735657], 'acc': [0.9720034599304199], 'val_loss': [0.3398418128490448], 'val_acc': [0.9043437838554382]}
{'loss': [0.13877075910568237], 'acc': [0.9723609089851379], 'val_loss': [0.34328675270080566], 'val_acc': [0.8941994905471802]}
{'loss': [0.14243914186954498], 'acc': [0.9709436893463135], 'val_loss': [0.34689903259277344], 'val_acc': [0.8844204545021057]}
{'loss': [0.1352812498807907], 'acc': [0.9733061790466309], 'val_loss': [0.3359687030315399], 'val_acc': [0.9042027592658997]}
{'loss': [0.1329069584608078], 'acc': [0.9738438725471497], 'val_loss': [0.34923380613327026], 'val_acc': [0.9048540592193604]}
{'loss': [0.1312139928340912], 'acc': [0.9740248322486877], 'val_loss': [0.3425263464450836], 'val_acc': [0.9030691385269165]}
{'loss': [0.13063466548919678], 'acc': [0.9739881753921509], 'val_loss': [0.34298771619796753], 'val_acc': [0.8980447053909302]}
{'loss': [0.12664715945720673], 'acc': [0.9752069115638733], 'val_loss': [0.3477453887462616], 'val_acc': [0.8891794085502625]}
{'loss': [0.12647393345832825], 'acc': [0.9748433232307434], 'val_loss': [0.3381821811199188], 'val_acc': [0.9010593891143799]}
{'loss': [0.12927331030368805], 'acc': [0.9737024307250977], 'val_loss': [0.3643310070037842], 'val_acc': [0.865496039390564]}
{'loss': [0.12363894283771515], 'acc': [0.9759694933891296], 'val_loss': [0.33859920501708984], 'val_acc': [0.9020870327949524]}
{'loss': [0.11964985728263855], 'acc': [0.976889967918396], 'val_loss': [0.3509761691093445], 'val_acc': [0.8989812731742859]}
