{'loss': [0.6854231953620911], 'acc': [0.7117095589637756], 'val_loss': [0.7507585883140564], 'val_acc': [0.6786331534385681]}
{'loss': [0.6290013194084167], 'acc': [0.7373632192611694], 'val_loss': [0.8873472809791565], 'val_acc': [0.6276131868362427]}
{'loss': [0.6184911727905273], 'acc': [0.7435591220855713], 'val_loss': [0.7555063366889954], 'val_acc': [0.6733006238937378]}
{'loss': [0.5772915482521057], 'acc': [0.7615832090377808], 'val_loss': [0.8290072083473206], 'val_acc': [0.6756635904312134]}
{'loss': [0.567085325717926], 'acc': [0.7660583257675171], 'val_loss': [0.7263723015785217], 'val_acc': [0.677251935005188]}
{'loss': [0.5475558042526245], 'acc': [0.7740428447723389], 'val_loss': [0.8861321806907654], 'val_acc': [0.6635680198669434]}
{'loss': [0.5268463492393494], 'acc': [0.7829995155334473], 'val_loss': [0.7796164155006409], 'val_acc': [0.699783205986023]}
{'loss': [0.5122309327125549], 'acc': [0.7894619703292847], 'val_loss': [0.8075966238975525], 'val_acc': [0.7082131505012512]}
{'loss': [0.4988996982574463], 'acc': [0.7952393889427185], 'val_loss': [0.9427186250686646], 'val_acc': [0.6019349098205566]}
{'loss': [0.4882327914237976], 'acc': [0.8010798692703247], 'val_loss': [0.9362226128578186], 'val_acc': [0.6054161190986633]}
{'loss': [0.46992766857147217], 'acc': [0.8085286617279053], 'val_loss': [0.8910125494003296], 'val_acc': [0.6895076036453247]}
{'loss': [0.45028042793273926], 'acc': [0.8182569146156311], 'val_loss': [0.8842467069625854], 'val_acc': [0.6828409433364868]}
{'loss': [0.44662442803382874], 'acc': [0.8196302056312561], 'val_loss': [0.8138672709465027], 'val_acc': [0.6805198788642883]}
{'loss': [0.43705055117607117], 'acc': [0.8256495594978333], 'val_loss': [0.8785128593444824], 'val_acc': [0.6921787261962891]}
