{'loss': [1.3346577882766724], 'acc': [0.3485736846923828], 'val_loss': [1.3210361003875732], 'val_acc': [0.38604167103767395]}
{'loss': [1.318006157875061], 'acc': [0.3541427552700043], 'val_loss': [1.2895928621292114], 'val_acc': [0.38604167103767395]}
{'loss': [0.8173865675926208], 'acc': [0.6506999731063843], 'val_loss': [0.6975879669189453], 'val_acc': [0.6695699691772461]}
{'loss': [0.6677447557449341], 'acc': [0.7135539650917053], 'val_loss': [0.7462418675422668], 'val_acc': [0.6405034065246582]}
{'loss': [0.6075284481048584], 'acc': [0.7424506545066833], 'val_loss': [0.8785917162895203], 'val_acc': [0.5933204293251038]}
{'loss': [0.5568225383758545], 'acc': [0.7667714953422546], 'val_loss': [0.8420810699462891], 'val_acc': [0.6107799410820007]}
{'loss': [0.5105156898498535], 'acc': [0.7888598442077637], 'val_loss': [0.8257639408111572], 'val_acc': [0.6226359009742737]}
{'loss': [0.4748556911945343], 'acc': [0.8049793243408203], 'val_loss': [0.8707903027534485], 'val_acc': [0.6279414296150208]}
{'loss': [0.44027426838874817], 'acc': [0.8206748962402344], 'val_loss': [0.9827367067337036], 'val_acc': [0.6050074100494385]}
{'loss': [0.4143056869506836], 'acc': [0.8332229256629944], 'val_loss': [0.9693219065666199], 'val_acc': [0.6292833089828491]}
{'loss': [0.39035332202911377], 'acc': [0.8442479372024536], 'val_loss': [1.0129891633987427], 'val_acc': [0.6086748242378235]}
{'loss': [0.36788007616996765], 'acc': [0.8539921045303345], 'val_loss': [1.1297873258590698], 'val_acc': [0.6083123087882996]}
{'loss': [0.35067054629325867], 'acc': [0.8618204593658447], 'val_loss': [1.1388336420059204], 'val_acc': [0.6270966529846191]}
{'loss': [0.3353518545627594], 'acc': [0.8683872222900391], 'val_loss': [1.3526707887649536], 'val_acc': [0.5708326101303101]}
{'loss': [0.3197295367717743], 'acc': [0.8757821917533875], 'val_loss': [1.1210823059082031], 'val_acc': [0.6441584825515747]}
