{'loss': [1.026565432548523], 'acc': [0.5678318738937378], 'val_loss': [0.9167758226394653], 'val_acc': [0.5644512176513672]}
{'loss': [0.8530980348587036], 'acc': [0.636624813079834], 'val_loss': [0.8353260159492493], 'val_acc': [0.6091652512550354]}
{'loss': [0.7854373455047607], 'acc': [0.6643306016921997], 'val_loss': [0.7918952703475952], 'val_acc': [0.650938093662262]}
{'loss': [0.7370546460151672], 'acc': [0.6887106895446777], 'val_loss': [0.7967855930328369], 'val_acc': [0.6588346362113953]}
{'loss': [0.6951742172241211], 'acc': [0.7096794843673706], 'val_loss': [0.8200636506080627], 'val_acc': [0.6462403535842896]}
{'loss': [0.6597015261650085], 'acc': [0.7277650237083435], 'val_loss': [0.829243004322052], 'val_acc': [0.6738927364349365]}
{'loss': [0.6355929374694824], 'acc': [0.7378252744674683], 'val_loss': [0.7755716443061829], 'val_acc': [0.6503003239631653]}
{'loss': [0.6233214735984802], 'acc': [0.7455988526344299], 'val_loss': [0.9043129682540894], 'val_acc': [0.5881940722465515]}
{'loss': [0.5899946689605713], 'acc': [0.7607097625732422], 'val_loss': [0.8387320041656494], 'val_acc': [0.6294776201248169]}
{'loss': [0.57585608959198], 'acc': [0.7674750685691833], 'val_loss': [0.8338995575904846], 'val_acc': [0.6446187496185303]}
{'loss': [0.5578626394271851], 'acc': [0.776419997215271], 'val_loss': [0.8590207099914551], 'val_acc': [0.6401610970497131]}
{'loss': [0.5511258840560913], 'acc': [0.780519962310791], 'val_loss': [0.8330276012420654], 'val_acc': [0.6281980276107788]}
{'loss': [0.5289872884750366], 'acc': [0.7908524870872498], 'val_loss': [0.9369179606437683], 'val_acc': [0.6363028287887573]}
{'loss': [0.5240395069122314], 'acc': [0.7931523323059082], 'val_loss': [0.8397953510284424], 'val_acc': [0.6500986218452454]}
{'loss': [0.5031110048294067], 'acc': [0.8027167320251465], 'val_loss': [0.9263798594474792], 'val_acc': [0.6198499798774719]}
{'loss': [0.516857385635376], 'acc': [0.7972766160964966], 'val_loss': [0.9594417810440063], 'val_acc': [0.6160363554954529]}
{'loss': [0.47676873207092285], 'acc': [0.8147034645080566], 'val_loss': [0.9393842220306396], 'val_acc': [0.6028861403465271]}
